,name,alternating,positive,alexander_polynomial
7359,13a_4382,Y,,10-35*t+64*t^2-77*t^3+64*t^4-35*t^5+10*t^6
7360,13a_4383,Y,,9-32*t+60*t^2-73*t^3+60*t^4-32*t^5+9*t^6
7361,13a_4384,Y,,-3+15*t-27*t^2+32*t^3-33*t^4+32*t^5-27*t^6+15*t^7-3*t^8
7362,13a_4385,Y,,-6+33*t-68*t^2+83*t^3-68*t^4+33*t^5-6*t^6
7363,13a_4386,Y,,5-17*t+34*t^2-49*t^3+55*t^4-49*t^5+34*t^6-17*t^7+5*t^8
7364,13a_4387,Y,,9-32*t+60*t^2-73*t^3+60*t^4-32*t^5+9*t^6
7365,13a_4388,Y,,11-42*t+82*t^2-101*t^3+82*t^4-42*t^5+11*t^6
7366,13a_4389,Y,,2-12*t+36*t^2-67*t^3+83*t^4-67*t^5+36*t^6-12*t^7+2*t^8
7367,13a_4390,Y,,13-40*t+55*t^2-40*t^3+13*t^4
7368,13a_4391,Y,,2-14*t+43*t^2-74*t^3+87*t^4-74*t^5+43*t^6-14*t^7+2*t^8
7369,13a_4392,Y,,-5+28*t-58*t^2+71*t^3-58*t^4+28*t^5-5*t^6
7370,13a_4393,Y,,2-15*t+49*t^2-92*t^3+113*t^4-92*t^5+49*t^6-15*t^7+2*t^8
7371,13a_4394,Y,,2-11*t+29*t^2-49*t^3+59*t^4-49*t^5+29*t^6-11*t^7+2*t^8
7372,13a_4395,Y,,8-26*t+44*t^2-51*t^3+44*t^4-26*t^5+8*t^6
7373,13a_4396,Y,,14-45*t+63*t^2-45*t^3+14*t^4
7374,13a_4397,Y,,-6+26*t-46*t^2+53*t^3-46*t^4+26*t^5-6*t^6
7375,13a_4398,Y,,3-21*t+60*t^2-83*t^3+60*t^4-21*t^5+3*t^6
7376,13a_4399,Y,,4-23*t+58*t^2-77*t^3+58*t^4-23*t^5+4*t^6
7377,13a_4400,Y,,3-13*t+26*t^2-31*t^3+26*t^4-13*t^5+3*t^6
7378,13a_4401,Y,,-7+36*t-57*t^2+36*t^3-7*t^4
7379,13a_4402,Y,,-10+43*t-65*t^2+43*t^3-10*t^4
7380,13a_4403,Y,,-9+34*t-49*t^2+34*t^3-9*t^4
7381,13a_4404,Y,,3-19*t+57*t^2-101*t^3+121*t^4-101*t^5+57*t^6-19*t^7+3*t^8
7382,13a_4405,Y,,-1+7*t-25*t^2+57*t^3-92*t^4+109*t^5-92*t^6+57*t^7-25*t^8+7*t^9-t^10
7383,13a_4406,Y,,-1+7*t-24*t^2+53*t^3-81*t^4+93*t^5-81*t^6+53*t^7-24*t^8+7*t^9-t^10
7384,13a_4407,Y,,1-7*t+25*t^2-58*t^3+98*t^4-117*t^5+98*t^6-58*t^7+25*t^8-7*t^9+t^10
7385,13a_4408,Y,,1-8*t+29*t^2-68*t^3+112*t^4-131*t^5+112*t^6-68*t^7+29*t^8-8*t^9+t^10
7386,13a_4409,Y,,-1+6*t-18*t^2+37*t^3-58*t^4+69*t^5-58*t^6+37*t^7-18*t^8+6*t^9-t^10
7387,13a_4410,Y,,-2+12*t-33*t^2+54*t^3-61*t^4+54*t^5-33*t^6+12*t^7-2*t^8
7388,13a_4411,Y,,-2+14*t-48*t^2+96*t^3-119*t^4+96*t^5-48*t^6+14*t^7-2*t^8
7389,13a_4412,Y,,-1+7*t-25*t^2+56*t^3-88*t^4+103*t^5-88*t^6+56*t^7-25*t^8+7*t^9-t^10
7390,13a_4413,Y,,-1+7*t-24*t^2+53*t^3-83*t^4+97*t^5-83*t^6+53*t^7-24*t^8+7*t^9-t^10
7391,13a_4414,Y,,-1+6*t-19*t^2+37*t^3-50*t^4+55*t^5-50*t^6+37*t^7-19*t^8+6*t^9-t^10
7392,13a_4415,Y,,-2+12*t-37*t^2+69*t^3-83*t^4+69*t^5-37*t^6+12*t^7-2*t^8
7393,13a_4416,Y,,1-6*t+20*t^2-42*t^3+63*t^4-71*t^5+63*t^6-42*t^7+20*t^8-6*t^9+t^10
7394,13a_4417,Y,,1-7*t+25*t^2-55*t^3+84*t^4-95*t^5+84*t^6-55*t^7+25*t^8-7*t^9+t^10
7395,13a_4418,Y,,1-7*t+25*t^2-57*t^3+92*t^4-107*t^5+92*t^6-57*t^7+25*t^8-7*t^9+t^10
7396,13a_4419,Y,,2-14*t+47*t^2-92*t^3+115*t^4-92*t^5+47*t^6-14*t^7+2*t^8
7397,13a_4420,Y,,2-12*t+38*t^2-73*t^3+91*t^4-73*t^5+38*t^6-12*t^7+2*t^8
7398,13a_4421,Y,,3-18*t+51*t^2-84*t^3+97*t^4-84*t^5+51*t^6-18*t^7+3*t^8
7399,13a_4422,Y,,5-30*t+80*t^2-109*t^3+80*t^4-30*t^5+5*t^6
7400,13a_4423,Y,,-2+12*t-32*t^2+50*t^3-55*t^4+50*t^5-32*t^6+12*t^7-2*t^8
7401,13a_4424,Y,,-4+25*t-67*t^2+93*t^3-67*t^4+25*t^5-4*t^6
7402,13a_4425,Y,,3-19*t+56*t^2-96*t^3+113*t^4-96*t^5+56*t^6-19*t^7+3*t^8
7403,13a_4426,Y,,-3+16*t-41*t^2+70*t^3-83*t^4+70*t^5-41*t^6+16*t^7-3*t^8
7404,13a_4427,Y,,-3+18*t-52*t^2+97*t^3-119*t^4+97*t^5-52*t^6+18*t^7-3*t^8
7405,13a_4428,Y,,1-10*t+41*t^2-92*t^3+121*t^4-92*t^5+41*t^6-10*t^7+t^8
7406,13a_4429,Y,,3-17*t+47*t^2-80*t^3+95*t^4-80*t^5+47*t^6-17*t^7+3*t^8
7407,13a_4430,Y,,6-34*t+84*t^2-111*t^3+84*t^4-34*t^5+6*t^6
7408,13a_4431,Y,,-5+24*t-50*t^2+63*t^3-50*t^4+24*t^5-5*t^6
7409,13a_4432,Y,,-3+16*t-36*t^2+53*t^3-59*t^4+53*t^5-36*t^6+16*t^7-3*t^8
7410,13a_4433,Y,,-3+19*t-57*t^2+106*t^3-129*t^4+106*t^5-57*t^6+19*t^7-3*t^8
7411,13a_4434,Y,,-3+17*t-40*t^2+61*t^3-69*t^4+61*t^5-40*t^6+17*t^7-3*t^8
7412,13a_4435,Y,,-5+29*t-66*t^2+85*t^3-66*t^4+29*t^5-5*t^6
7413,13a_4436,Y,,-6+33*t-74*t^2+95*t^3-74*t^4+33*t^5-6*t^6
7414,13a_4437,Y,,-1+8*t-28*t^2+60*t^3-93*t^4+109*t^5-93*t^6+60*t^7-28*t^8+8*t^9-t^10
7415,13a_4438,Y,,-1+7*t-22*t^2+42*t^3-57*t^4+63*t^5-57*t^6+42*t^7-22*t^8+7*t^9-t^10
7416,13a_4439,Y,,-1+7*t-23*t^2+48*t^3-74*t^4+87*t^5-74*t^6+48*t^7-23*t^8+7*t^9-t^10
7417,13a_4440,Y,,-1+7*t-26*t^2+64*t^3-109*t^4+131*t^5-109*t^6+64*t^7-26*t^8+7*t^9-t^10
7418,13a_4441,Y,,1-7*t+24*t^2-52*t^3+79*t^4-89*t^5+79*t^6-52*t^7+24*t^8-7*t^9+t^10
7419,13a_4442,Y,,1-7*t+24*t^2-51*t^3+77*t^4-87*t^5+77*t^6-51*t^7+24*t^8-7*t^9+t^10
7420,13a_4443,Y,,1-7*t+24*t^2-53*t^3+81*t^4-91*t^5+81*t^6-53*t^7+24*t^8-7*t^9+t^10
7421,13a_4444,Y,,1-8*t+28*t^2-60*t^3+91*t^4-103*t^5+91*t^6-60*t^7+28*t^8-8*t^9+t^10
7422,13a_4445,Y,,1-7*t+23*t^2-49*t^3+74*t^4-83*t^5+74*t^6-49*t^7+23*t^8-7*t^9+t^10
7423,13a_4446,Y,,-1+8*t-29*t^2+65*t^3-102*t^4+119*t^5-102*t^6+65*t^7-29*t^8+8*t^9-t^10
7424,13a_4447,Y,,1-6*t+18*t^2-35*t^3+51*t^4-57*t^5+51*t^6-35*t^7+18*t^8-6*t^9+t^10
7425,13a_4448,Y,,2-13*t+40*t^2-74*t^3+91*t^4-74*t^5+40*t^6-13*t^7+2*t^8
7426,13a_4449,Y,,1-6*t+20*t^2-43*t^3+65*t^4-73*t^5+65*t^6-43*t^7+20*t^8-6*t^9+t^10
7427,13a_4450,Y,,1-5*t+14*t^2-27*t^3+40*t^4-45*t^5+40*t^6-27*t^7+14*t^8-5*t^9+t^10
7428,13a_4451,Y,,2-11*t+31*t^2-55*t^3+67*t^4-55*t^5+31*t^6-11*t^7+2*t^8
7429,13a_4452,Y,,-2+12*t-33*t^2+54*t^3-61*t^4+54*t^5-33*t^6+12*t^7-2*t^8
7430,13a_4453,Y,,11-39*t+70*t^2-83*t^3+70*t^4-39*t^5+11*t^6
7431,13a_4454,Y,,19-64*t+91*t^2-64*t^3+19*t^4
7432,13a_4455,Y,,2-12*t+36*t^2-66*t^3+81*t^4-66*t^5+36*t^6-12*t^7+2*t^8
7433,13a_4456,Y,,1-6*t+17*t^2-32*t^3+46*t^4-51*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10
7434,13a_4457,Y,,2-13*t+38*t^2-68*t^3+83*t^4-68*t^5+38*t^6-13*t^7+2*t^8
7435,13a_4458,Y,,6-33*t+83*t^2-111*t^3+83*t^4-33*t^5+6*t^6
7436,13a_4459,Y,,11-42*t+82*t^2-101*t^3+82*t^4-42*t^5+11*t^6
7437,13a_4460,Y,,2-13*t+38*t^2-63*t^3+73*t^4-63*t^5+38*t^6-13*t^7+2*t^8
7438,13a_4461,Y,,-6+32*t-69*t^2+87*t^3-69*t^4+32*t^5-6*t^6
7439,13a_4462,Y,,4-26*t+71*t^2-97*t^3+71*t^4-26*t^5+4*t^6
7440,13a_4463,Y,,-1+10*t-36*t^2+70*t^3-85*t^4+70*t^5-36*t^6+10*t^7-t^8
7441,13a_4464,Y,,12-47*t+92*t^2-113*t^3+92*t^4-47*t^5+12*t^6
7442,13a_4465,Y,,-6+38*t-93*t^2+123*t^3-93*t^4+38*t^5-6*t^6
7443,13a_4466,Y,,-1+10*t-40*t^2+88*t^3-113*t^4+88*t^5-40*t^6+10*t^7-t^8
7444,13a_4467,Y,,2-13*t+39*t^2-68*t^3+81*t^4-68*t^5+39*t^6-13*t^7+2*t^8
7445,13a_4468,Y,,2-9*t+19*t^2-25*t^3+27*t^4-25*t^5+19*t^6-9*t^7+2*t^8
7446,13a_4469,Y,,4-20*t+45*t^2-57*t^3+45*t^4-20*t^5+4*t^6
7447,13a_4470,Y,,1-7*t+26*t^2-60*t^3+95*t^4-109*t^5+95*t^6-60*t^7+26*t^8-7*t^9+t^10
7448,13a_4471,Y,,1-6*t+19*t^2-38*t^3+54*t^4-59*t^5+54*t^6-38*t^7+19*t^8-6*t^9+t^10
7449,13a_4472,Y,,2-13*t+42*t^2-82*t^3+103*t^4-82*t^5+42*t^6-13*t^7+2*t^8
7450,13a_4473,Y,,-2+16*t-56*t^2+114*t^3-143*t^4+114*t^5-56*t^6+16*t^7-2*t^8
7451,13a_4474,Y,,-3+16*t-42*t^2+73*t^3-87*t^4+73*t^5-42*t^6+16*t^7-3*t^8
7452,13a_4475,Y,,2-14*t+45*t^2-84*t^3+103*t^4-84*t^5+45*t^6-14*t^7+2*t^8
7453,13a_4476,Y,,2-15*t+48*t^2-87*t^3+105*t^4-87*t^5+48*t^6-15*t^7+2*t^8
7454,13a_4477,Y,,3-19*t+54*t^2-91*t^3+107*t^4-91*t^5+54*t^6-19*t^7+3*t^8
7455,13a_4478,Y,,3-17*t+48*t^2-81*t^3+95*t^4-81*t^5+48*t^6-17*t^7+3*t^8
7456,13a_4479,Y,,-1+8*t-30*t^2+70*t^3-113*t^4+133*t^5-113*t^6+70*t^7-30*t^8+8*t^9-t^10
7457,13a_4480,Y,,-3+15*t-34*t^2+49*t^3-53*t^4+49*t^5-34*t^6+15*t^7-3*t^8
7458,13a_4481,Y,,-3+18*t-52*t^2+96*t^3-117*t^4+96*t^5-52*t^6+18*t^7-3*t^8
7459,13a_4482,Y,,1-8*t+29*t^2-64*t^3+100*t^4-115*t^5+100*t^6-64*t^7+29*t^8-8*t^9+t^10
7460,13a_4483,Y,,-6+27*t-54*t^2+67*t^3-54*t^4+27*t^5-6*t^6
7461,13a_4484,Y,,1-7*t+23*t^2-49*t^3+76*t^4-87*t^5+76*t^6-49*t^7+23*t^8-7*t^9+t^10
7462,13a_4485,Y,,-3+19*t-56*t^2+103*t^3-125*t^4+103*t^5-56*t^6+19*t^7-3*t^8
7463,13a_4486,Y,,1-7*t+24*t^2-53*t^3+83*t^4-95*t^5+83*t^6-53*t^7+24*t^8-7*t^9+t^10
7464,13a_4487,Y,,-7+41*t-96*t^2+125*t^3-96*t^4+41*t^5-7*t^6
7465,13a_4488,Y,,1-5*t+12*t^2-17*t^3+19*t^4-19*t^5+19*t^6-17*t^7+12*t^8-5*t^9+t^10
7466,13a_4489,Y,,2-11*t+29*t^2-46*t^3+53*t^4-46*t^5+29*t^6-11*t^7+2*t^8
7467,13a_4490,Y,,2-12*t+34*t^2-58*t^3+69*t^4-58*t^5+34*t^6-12*t^7+2*t^8
7468,13a_4491,Y,,3-17*t+42*t^2-55*t^3+42*t^4-17*t^5+3*t^6
7469,13a_4492,Y,,11-40*t+73*t^2-87*t^3+73*t^4-40*t^5+11*t^6
7470,13a_4493,Y,,18-61*t+87*t^2-61*t^3+18*t^4
7471,13a_4494,Y,,1-6*t+21*t^2-48*t^3+78*t^4-91*t^5+78*t^6-48*t^7+21*t^8-6*t^9+t^10
7472,13a_4495,Y,,2-11*t+32*t^2-58*t^3+71*t^4-58*t^5+32*t^6-11*t^7+2*t^8
7473,13a_4496,Y,,1-6*t+20*t^2-44*t^3+70*t^4-81*t^5+70*t^6-44*t^7+20*t^8-6*t^9+t^10
7474,13a_4497,Y,,-1+6*t-20*t^2+44*t^3-70*t^4+83*t^5-70*t^6+44*t^7-20*t^8+6*t^9-t^10
7475,13a_4498,Y,,-2+11*t-31*t^2+53*t^3-61*t^4+53*t^5-31*t^6+11*t^7-2*t^8
7476,13a_4499,Y,,1-7*t+24*t^2-50*t^3+75*t^4-85*t^5+75*t^6-50*t^7+24*t^8-7*t^9+t^10
7477,13a_4500,Y,,1-7*t+23*t^2-48*t^3+73*t^4-83*t^5+73*t^6-48*t^7+23*t^8-7*t^9+t^10
7478,13a_4501,Y,,2-14*t+43*t^2-78*t^3+95*t^4-78*t^5+43*t^6-14*t^7+2*t^8
7479,13a_4502,Y,,2-13*t+41*t^2-76*t^3+93*t^4-76*t^5+41*t^6-13*t^7+2*t^8
7480,13a_4503,Y,,2-15*t+52*t^2-106*t^3+135*t^4-106*t^5+52*t^6-15*t^7+2*t^8
7481,13a_4504,Y,,1-6*t+18*t^2-36*t^3+52*t^4-57*t^5+52*t^6-36*t^7+18*t^8-6*t^9+t^10
7482,13a_4505,Y,,2-13*t+41*t^2-81*t^3+103*t^4-81*t^5+41*t^6-13*t^7+2*t^8
7483,13a_4506,Y,,2-16*t+51*t^2-90*t^3+107*t^4-90*t^5+51*t^6-16*t^7+2*t^8
7484,13a_4507,Y,,1-9*t+40*t^2-98*t^3+133*t^4-98*t^5+40*t^6-9*t^7+t^8
7485,13a_4508,Y,,-7+40*t-91*t^2+117*t^3-91*t^4+40*t^5-7*t^6
7486,13a_4509,Y,,-3+15*t-30*t^2+41*t^3-45*t^4+41*t^5-30*t^6+15*t^7-3*t^8
7487,13a_4510,Y,,-6+32*t-67*t^2+83*t^3-67*t^4+32*t^5-6*t^6
7488,13a_4511,Y,,3-16*t+40*t^2-61*t^3+69*t^4-61*t^5+40*t^6-16*t^7+3*t^8
7489,13a_4512,Y,,2-14*t+44*t^2-83*t^3+103*t^4-83*t^5+44*t^6-14*t^7+2*t^8
7490,13a_4513,Y,,6-32*t+76*t^2-99*t^3+76*t^4-32*t^5+6*t^6
7491,13a_4514,Y,,3-16*t+41*t^2-66*t^3+77*t^4-66*t^5+41*t^6-16*t^7+3*t^8
7492,13a_4515,Y,,6-31*t+71*t^2-91*t^3+71*t^4-31*t^5+6*t^6
7493,13a_4516,Y,,-3+17*t-47*t^2+83*t^3-99*t^4+83*t^5-47*t^6+17*t^7-3*t^8
7494,13a_4517,Y,,1-7*t+22*t^2-42*t^3+59*t^4-65*t^5+59*t^6-42*t^7+22*t^8-7*t^9+t^10
7495,13a_4518,Y,,2-15*t+49*t^2-92*t^3+113*t^4-92*t^5+49*t^6-15*t^7+2*t^8
7496,13a_4519,Y,,-1+7*t-22*t^2+45*t^3-65*t^4+73*t^5-65*t^6+45*t^7-22*t^8+7*t^9-t^10
7497,13a_4520,Y,,1-6*t+20*t^2-46*t^3+75*t^4-87*t^5+75*t^6-46*t^7+20*t^8-6*t^9+t^10
7498,13a_4521,Y,,-1+7*t-22*t^2+45*t^3-64*t^4+71*t^5-64*t^6+45*t^7-22*t^8+7*t^9-t^10
7499,13a_4522,Y,,-2+14*t-42*t^2+78*t^3-95*t^4+78*t^5-42*t^6+14*t^7-2*t^8
7500,13a_4523,Y,,1-7*t+25*t^2-57*t^3+91*t^4-105*t^5+91*t^6-57*t^7+25*t^8-7*t^9+t^10
7501,13a_4524,Y,,-2+14*t-42*t^2+77*t^3-93*t^4+77*t^5-42*t^6+14*t^7-2*t^8
7502,13a_4525,Y,,2-11*t+31*t^2-58*t^3+73*t^4-58*t^5+31*t^6-11*t^7+2*t^8
7503,13a_4526,Y,,-2+19*t-61*t^2+89*t^3-61*t^4+19*t^5-2*t^6
7504,13a_4527,Y,,-3+15*t-29*t^2+38*t^3-41*t^4+38*t^5-29*t^6+15*t^7-3*t^8
7505,13a_4528,Y,,-6+33*t-70*t^2+87*t^3-70*t^4+33*t^5-6*t^6
7506,13a_4529,Y,,-6+36*t-83*t^2+107*t^3-83*t^4+36*t^5-6*t^6
7507,13a_4530,Y,,2-9*t+19*t^2-23*t^3+23*t^4-23*t^5+19*t^6-9*t^7+2*t^8
7508,13a_4531,Y,,4-20*t+47*t^2-61*t^3+47*t^4-20*t^5+4*t^6
7509,13a_4532,Y,,4-16*t+25*t^2-25*t^3+25*t^4-16*t^5+4*t^6
7510,13a_4533,Y,,4-18*t+38*t^2-47*t^3+38*t^4-18*t^5+4*t^6
7511,13a_4534,Y,,2-9*t+21*t^2-32*t^3+37*t^4-32*t^5+21*t^6-9*t^7+2*t^8
7512,13a_4535,Y,,6-23*t+35*t^2-23*t^3+6*t^4
7513,13a_4536,Y,,-2+11*t-30*t^2+54*t^3-65*t^4+54*t^5-30*t^6+11*t^7-2*t^8
7514,13a_4537,Y,,8-36*t+57*t^2-36*t^3+8*t^4
7515,13a_4538,Y,,-2+9*t-13*t^2+13*t^3-13*t^4+13*t^5-13*t^6+9*t^7-2*t^8
7516,13a_4539,Y,,-4+20*t-35*t^2+39*t^3-35*t^4+20*t^5-4*t^6
7517,13a_4540,Y,,-4+22*t-44*t^2+53*t^3-44*t^4+22*t^5-4*t^6
7518,13a_4541,Y,,-6+31*t-49*t^2+31*t^3-6*t^4
7519,13a_4542,Y,,-8+40*t-63*t^2+40*t^3-8*t^4
7520,13a_4543,Y,,1-7*t+23*t^2-50*t^3+79*t^4-91*t^5+79*t^6-50*t^7+23*t^8-7*t^9+t^10
7521,13a_4544,Y,,2-13*t+37*t^2-65*t^3+79*t^4-65*t^5+37*t^6-13*t^7+2*t^8
7522,13a_4545,Y,,1-7*t+23*t^2-46*t^3+65*t^4-71*t^5+65*t^6-46*t^7+23*t^8-7*t^9+t^10
7523,13a_4546,Y,,2-15*t+51*t^2-101*t^3+127*t^4-101*t^5+51*t^6-15*t^7+2*t^8
7524,13a_4547,Y,,2-4*t+6*t^2-8*t^3+9*t^4-9*t^5+9*t^6-8*t^7+6*t^8-4*t^9+2*t^10
7525,13a_4548,Y,,4-10*t+16*t^2-22*t^3+25*t^4-22*t^5+16*t^6-10*t^7+4*t^8
7526,13a_4549,Y,,4-12*t+23*t^2-33*t^3+37*t^4-33*t^5+23*t^6-12*t^7+4*t^8
7527,13a_4550,Y,,4-9*t+11*t^2-11*t^3+11*t^4-11*t^5+11*t^6-9*t^7+4*t^8
7528,13a_4551,Y,,8-22*t+31*t^2-33*t^3+31*t^4-22*t^5+8*t^6
7529,13a_4552,Y,,8-26*t+46*t^2-55*t^3+46*t^4-26*t^5+8*t^6
7530,13a_4553,Y,,8-23*t+35*t^2-39*t^3+35*t^4-23*t^5+8*t^6
7531,13a_4554,Y,,16-50*t+69*t^2-50*t^3+16*t^4
7532,13a_4555,Y,,6-16*t+24*t^2-27*t^3+24*t^4-16*t^5+6*t^6
7533,13a_4556,Y,,12-35*t+47*t^2-35*t^3+12*t^4
7534,13a_4557,Y,,1-8*t+29*t^2-65*t^3+102*t^4-117*t^5+102*t^6-65*t^7+29*t^8-8*t^9+t^10
7535,13a_4558,Y,,2-5*t+9*t^2-13*t^3+16*t^4-17*t^5+16*t^6-13*t^7+9*t^8-5*t^9+2*t^10
7536,13a_4559,Y,,4-12*t+22*t^2-30*t^3+33*t^4-30*t^5+22*t^6-12*t^7+4*t^8
7537,13a_4560,Y,,3-7*t+11*t^2-15*t^3+17*t^4-15*t^5+11*t^6-7*t^7+3*t^8
7538,13a_4561,Y,,6-17*t+27*t^2-31*t^3+27*t^4-17*t^5+6*t^6
7539,13a_4562,Y,,4-11*t+18*t^2-23*t^3+25*t^4-23*t^5+18*t^6-11*t^7+4*t^8
7540,13a_4563,Y,,8-26*t+45*t^2-53*t^3+45*t^4-26*t^5+8*t^6
7541,13a_4564,Y,,6-15*t+19*t^2-19*t^3+19*t^4-15*t^5+6*t^6
7542,13a_4565,Y,,12-36*t+49*t^2-36*t^3+12*t^4
7543,13a_4566,Y,,5-17*t+34*t^2-48*t^3+53*t^4-48*t^5+34*t^6-17*t^7+5*t^8
7544,13a_4567,Y,,10-37*t+72*t^2-89*t^3+72*t^4-37*t^5+10*t^6
7545,13a_4568,Y,,3-9*t+18*t^2-26*t^3+29*t^4-26*t^5+18*t^6-9*t^7+3*t^8
7546,13a_4569,Y,,6-19*t+34*t^2-41*t^3+34*t^4-19*t^5+6*t^6
7547,13a_4570,Y,,4-10*t+16*t^2-19*t^3+16*t^4-10*t^5+4*t^6
7548,13a_4571,Y,,8-21*t+27*t^2-21*t^3+8*t^4
7549,13a_4572,Y,,5-9*t+9*t^2-9*t^3+5*t^4
7550,13a_4573,Y,,10-19*t+10*t^2
7551,13a_4574,Y,,-3+15*t-29*t^2+36*t^3-37*t^4+36*t^5-29*t^6+15*t^7-3*t^8
7552,13a_4575,Y,,-6+33*t-72*t^2+91*t^3-72*t^4+33*t^5-6*t^6
7553,13a_4576,Y,,-3+16*t-36*t^2+54*t^3-61*t^4+54*t^5-36*t^6+16*t^7-3*t^8
7554,13a_4577,Y,,-5+26*t-54*t^2+67*t^3-54*t^4+26*t^5-5*t^6
7555,13a_4578,Y,,-7+32*t-49*t^2+32*t^3-7*t^4
7556,13a_4579,Y,,-8+44*t-97*t^2+123*t^3-97*t^4+44*t^5-8*t^6
7557,13a_4580,Y,,-6+30*t-60*t^2+73*t^3-60*t^4+30*t^5-6*t^6
7558,13a_4581,Y,,-10+45*t-69*t^2+45*t^3-10*t^4
7559,13a_4582,Y,,-3+15*t-36*t^2+59*t^3-69*t^4+59*t^5-36*t^6+15*t^7-3*t^8
7560,13a_4583,Y,,-5+23*t-46*t^2+57*t^3-46*t^4+23*t^5-5*t^6
7561,13a_4584,Y,,-6+26*t-49*t^2+59*t^3-49*t^4+26*t^5-6*t^6
7562,13a_4585,Y,,-10+40*t-59*t^2+40*t^3-10*t^4
7563,13a_4586,Y,,-3+18*t-53*t^2+101*t^3-125*t^4+101*t^5-53*t^6+18*t^7-3*t^8
7564,13a_4587,Y,,2-13*t+40*t^2-73*t^3+89*t^4-73*t^5+40*t^6-13*t^7+2*t^8
7565,13a_4588,Y,,4-24*t+61*t^2-81*t^3+61*t^4-24*t^5+4*t^6
7566,13a_4589,Y,,-3+14*t-32*t^2+50*t^3-57*t^4+50*t^5-32*t^6+14*t^7-3*t^8
7567,13a_4590,Y,,1-5*t+15*t^2-32*t^3+51*t^4-59*t^5+51*t^6-32*t^7+15*t^8-5*t^9+t^10
7568,13a_4591,Y,,1-5*t+16*t^2-35*t^3+55*t^4-63*t^5+55*t^6-35*t^7+16*t^8-5*t^9+t^10
7569,13a_4592,Y,,2-9*t+23*t^2-40*t^3+49*t^4-40*t^5+23*t^6-9*t^7+2*t^8
7570,13a_4593,Y,,4-16*t+30*t^2-35*t^3+30*t^4-16*t^5+4*t^6
7571,13a_4594,Y,,-1+7*t-24*t^2+53*t^3-82*t^4+95*t^5-82*t^6+53*t^7-24*t^8+7*t^9-t^10
7572,13a_4595,Y,,1-7*t+22*t^2-41*t^3+57*t^4-63*t^5+57*t^6-41*t^7+22*t^8-7*t^9+t^10
7573,13a_4596,Y,,-1+7*t-24*t^2+54*t^3-85*t^4+99*t^5-85*t^6+54*t^7-24*t^8+7*t^9-t^10
7574,13a_4597,Y,,1-5*t+14*t^2-28*t^3+42*t^4-47*t^5+42*t^6-28*t^7+14*t^8-5*t^9+t^10
7575,13a_4598,Y,,1-7*t+24*t^2-53*t^3+83*t^4-95*t^5+83*t^6-53*t^7+24*t^8-7*t^9+t^10
7576,13a_4599,Y,,2-9*t+19*t^2-27*t^3+31*t^4-27*t^5+19*t^6-9*t^7+2*t^8
7577,13a_4600,Y,,1-6*t+19*t^2-39*t^3+58*t^4-65*t^5+58*t^6-39*t^7+19*t^8-6*t^9+t^10
7578,13a_4601,Y,,1-6*t+20*t^2-44*t^3+69*t^4-79*t^5+69*t^6-44*t^7+20*t^8-6*t^9+t^10
7579,13a_4602,Y,,2-11*t+30*t^2-53*t^3+65*t^4-53*t^5+30*t^6-11*t^7+2*t^8
7580,13a_4603,Y,,1-7*t+26*t^2-63*t^3+107*t^4-127*t^5+107*t^6-63*t^7+26*t^8-7*t^9+t^10
7581,13a_4604,Y,,4-20*t+43*t^2-53*t^3+43*t^4-20*t^5+4*t^6
7582,13a_4605,Y,,1-7*t+26*t^2-61*t^3+99*t^4-115*t^5+99*t^6-61*t^7+26*t^8-7*t^9+t^10
7583,13a_4606,Y,,1-6*t+18*t^2-36*t^3+53*t^4-59*t^5+53*t^6-36*t^7+18*t^8-6*t^9+t^10
7584,13a_4607,Y,,1-5*t+12*t^2-18*t^3+21*t^4-21*t^5+21*t^6-18*t^7+12*t^8-5*t^9+t^10
7585,13a_4608,Y,,2-11*t+29*t^2-48*t^3+57*t^4-48*t^5+29*t^6-11*t^7+2*t^8
7586,13a_4609,Y,,2-13*t+39*t^2-69*t^3+83*t^4-69*t^5+39*t^6-13*t^7+2*t^8
7587,13a_4610,Y,,-1+7*t-25*t^2+59*t^3-96*t^4+113*t^5-96*t^6+59*t^7-25*t^8+7*t^9-t^10
7588,13a_4611,Y,,2-13*t+39*t^2-72*t^3+89*t^4-72*t^5+39*t^6-13*t^7+2*t^8
7589,13a_4612,Y,,1-7*t+26*t^2-62*t^3+103*t^4-121*t^5+103*t^6-62*t^7+26*t^8-7*t^9+t^10
7590,13a_4613,Y,,1-6*t+19*t^2-39*t^3+58*t^4-65*t^5+58*t^6-39*t^7+19*t^8-6*t^9+t^10
7591,13a_4614,Y,,2-12*t+33*t^2-56*t^3+67*t^4-56*t^5+33*t^6-12*t^7+2*t^8
7592,13a_4615,Y,,2-13*t+41*t^2-78*t^3+97*t^4-78*t^5+41*t^6-13*t^7+2*t^8
7593,13a_4616,Y,,3-17*t+40*t^2-51*t^3+40*t^4-17*t^5+3*t^6
7594,13a_4617,Y,,2-11*t+28*t^2-44*t^3+51*t^4-44*t^5+28*t^6-11*t^7+2*t^8
7595,13a_4618,Y,,2-13*t+41*t^2-77*t^3+95*t^4-77*t^5+41*t^6-13*t^7+2*t^8
