,name,alternating,positive,alexander_polynomial
1980,12a_1179,Y,N,3-12*t+20*t^2-21*t^3+20*t^4-12*t^5+3*t^6
1981,12a_1180,Y,N,2-8*t+19*t^2-33*t^3+41*t^4-33*t^5+19*t^6-8*t^7+2*t^8
1982,12a_1181,Y,N,4-16*t+30*t^2-35*t^3+30*t^4-16*t^5+4*t^6
1983,12a_1182,Y,N,2-9*t+22*t^2-38*t^3+45*t^4-38*t^5+22*t^6-9*t^7+2*t^8
1984,12a_1183,Y,N,4-15*t+26*t^2-31*t^3+26*t^4-15*t^5+4*t^6
1985,12a_1184,Y,N,2-10*t+24*t^2-34*t^3+37*t^4-34*t^5+24*t^6-10*t^7+2*t^8
1986,12a_1185,Y,N,4-22*t+55*t^2-73*t^3+55*t^4-22*t^5+4*t^6
1987,12a_1186,Y,N,2-11*t+30*t^2-50*t^3+59*t^4-50*t^5+30*t^6-11*t^7+2*t^8
1988,12a_1187,Y,N,2-12*t+35*t^2-64*t^3+77*t^4-64*t^5+35*t^6-12*t^7+2*t^8
1989,12a_1188,Y,N,1-9*t+36*t^2-79*t^3+103*t^4-79*t^5+36*t^6-9*t^7+t^8
1990,12a_1189,Y,N,4-24*t+63*t^2-85*t^3+63*t^4-24*t^5+4*t^6
1991,12a_1190,Y,N,1-9*t+31*t^2-61*t^3+75*t^4-61*t^5+31*t^6-9*t^7+t^8
1992,12a_1191,Y,N,1-5*t+12*t^2-20*t^3+25*t^4-27*t^5+25*t^6-20*t^7+12*t^8-5*t^9+t^10
1993,12a_1192,Y,N,2-11*t+28*t^2-46*t^3+53*t^4-46*t^5+28*t^6-11*t^7+2*t^8
1994,12a_1193,Y,N,2-13*t+38*t^2-68*t^3+81*t^4-68*t^5+38*t^6-13*t^7+2*t^8
1995,12a_1194,Y,N,2-10*t+23*t^2-34*t^3+37*t^4-34*t^5+23*t^6-10*t^7+2*t^8
1996,12a_1195,Y,N,1-9*t+29*t^2-51*t^3+59*t^4-51*t^5+29*t^6-9*t^7+t^8
1997,12a_1196,Y,N,2-13*t+36*t^2-61*t^3+73*t^4-61*t^5+36*t^6-13*t^7+2*t^8
1998,12a_1197,Y,N,2-11*t+29*t^2-48*t^3+57*t^4-48*t^5+29*t^6-11*t^7+2*t^8
1999,12a_1198,Y,N,4-22*t+52*t^2-67*t^3+52*t^4-22*t^5+4*t^6
2000,12a_1199,Y,N,1-5*t+13*t^2-23*t^3+32*t^4-37*t^5+32*t^6-23*t^7+13*t^8-5*t^9+t^10
2001,12a_1200,Y,N,2-10*t+25*t^2-39*t^3+43*t^4-39*t^5+25*t^6-10*t^7+2*t^8
2002,12a_1201,Y,N,2-10*t+26*t^2-43*t^3+51*t^4-43*t^5+26*t^6-10*t^7+2*t^8
2003,12a_1202,Y,N,9-42*t+67*t^2-42*t^3+9*t^4
2004,12a_1203,Y,N,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
2005,12a_1204,Y,N,2-8*t+18*t^2-29*t^3+35*t^4-29*t^5+18*t^6-8*t^7+2*t^8
2006,12a_1205,Y,N,4-15*t+26*t^2-29*t^3+26*t^4-15*t^5+4*t^6
2007,12a_1206,Y,N,4-24*t+57*t^2-75*t^3+57*t^4-24*t^5+4*t^6
2008,12a_1207,Y,N,2-11*t+28*t^2-42*t^3+47*t^4-42*t^5+28*t^6-11*t^7+2*t^8
2009,12a_1208,Y,N,4-23*t+58*t^2-77*t^3+58*t^4-23*t^5+4*t^6
2010,12a_1209,Y,N,1-5*t+12*t^2-22*t^3+32*t^4-37*t^5+32*t^6-22*t^7+12*t^8-5*t^9+t^10
2011,12a_1210,Y,N,1-5*t+12*t^2-21*t^3+28*t^4-31*t^5+28*t^6-21*t^7+12*t^8-5*t^9+t^10
2012,12a_1211,Y,N,1-6*t+17*t^2-33*t^3+48*t^4-55*t^5+48*t^6-33*t^7+17*t^8-6*t^9+t^10
2013,12a_1212,Y,N,1-6*t+16*t^2-29*t^3+41*t^4-45*t^5+41*t^6-29*t^7+16*t^8-6*t^9+t^10
2014,12a_1213,Y,N,2-12*t+31*t^2-51*t^3+61*t^4-51*t^5+31*t^6-12*t^7+2*t^8
2015,12a_1214,Y,N,1-3*t+4*t^2-5*t^3+6*t^4-7*t^5+6*t^6-5*t^7+4*t^8-3*t^9+t^10
2016,12a_1215,Y,N,1-4*t+9*t^2-15*t^3+19*t^4-21*t^5+19*t^6-15*t^7+9*t^8-4*t^9+t^10
2017,12a_1216,Y,N,2-11*t+25*t^2-35*t^3+37*t^4-35*t^5+25*t^6-11*t^7+2*t^8
2018,12a_1217,Y,N,4-23*t+55*t^2-73*t^3+55*t^4-23*t^5+4*t^6
2019,12a_1218,Y,N,1-4*t+8*t^2-13*t^3+18*t^4-21*t^5+18*t^6-13*t^7+8*t^8-4*t^9+t^10
2020,12a_1219,Y,N,1-4*t+9*t^2-15*t^3+21*t^4-23*t^5+21*t^6-15*t^7+9*t^8-4*t^9+t^10
2021,12a_1220,Y,N,1-4*t+8*t^2-11*t^3+14*t^4-15*t^5+14*t^6-11*t^7+8*t^8-4*t^9+t^10
2022,12a_1221,Y,N,1-5*t+13*t^2-24*t^3+35*t^4-39*t^5+35*t^6-24*t^7+13*t^8-5*t^9+t^10
2023,12a_1222,Y,N,1-5*t+13*t^2-25*t^3+37*t^4-43*t^5+37*t^6-25*t^7+13*t^8-5*t^9+t^10
2024,12a_1223,Y,N,1-4*t+10*t^2-18*t^3+23*t^4-25*t^5+23*t^6-18*t^7+10*t^8-4*t^9+t^10
2025,12a_1224,Y,N,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
2026,12a_1225,Y,N,1-5*t+14*t^2-28*t^3+41*t^4-47*t^5+41*t^6-28*t^7+14*t^8-5*t^9+t^10
2027,12a_1226,Y,N,1-4*t+10*t^2-18*t^3+26*t^4-29*t^5+26*t^6-18*t^7+10*t^8-4*t^9+t^10
2028,12a_1227,Y,N,1-5*t+13*t^2-24*t^3+34*t^4-37*t^5+34*t^6-24*t^7+13*t^8-5*t^9+t^10
2029,12a_1228,Y,N,2-10*t+24*t^2-39*t^3+47*t^4-39*t^5+24*t^6-10*t^7+2*t^8
2030,12a_1229,Y,N,1-5*t+14*t^2-27*t^3+40*t^4-47*t^5+40*t^6-27*t^7+14*t^8-5*t^9+t^10
2031,12a_1230,Y,N,1-5*t+14*t^2-27*t^3+39*t^4-43*t^5+39*t^6-27*t^7+14*t^8-5*t^9+t^10
2032,12a_1231,Y,N,1-5*t+13*t^2-24*t^3+34*t^4-39*t^5+34*t^6-24*t^7+13*t^8-5*t^9+t^10
2033,12a_1232,Y,N,2-10*t+24*t^2-37*t^3+41*t^4-37*t^5+24*t^6-10*t^7+2*t^8
2034,12a_1233,Y,N,1-3*t+6*t^2-10*t^3+12*t^4-13*t^5+12*t^6-10*t^7+6*t^8-3*t^9+t^10
2035,12a_1234,Y,N,2-7*t+15*t^2-25*t^3+29*t^4-25*t^5+15*t^6-7*t^7+2*t^8
2036,12a_1235,Y,N,1-4*t+9*t^2-16*t^3+23*t^4-27*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10
2037,12a_1236,Y,N,2-9*t+21*t^2-33*t^3+37*t^4-33*t^5+21*t^6-9*t^7+2*t^8
2038,12a_1237,Y,N,2-11*t+28*t^2-45*t^3+53*t^4-45*t^5+28*t^6-11*t^7+2*t^8
2039,12a_1238,Y,N,1-4*t+9*t^2-16*t^3+23*t^4-25*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10
2040,12a_1239,Y,N,2-9*t+21*t^2-35*t^3+43*t^4-35*t^5+21*t^6-9*t^7+2*t^8
2041,12a_1240,Y,N,2-8*t+14*t^2-16*t^3+17*t^4-16*t^5+14*t^6-8*t^7+2*t^8
2042,12a_1241,Y,N,4-18*t+35*t^2-41*t^3+35*t^4-18*t^5+4*t^6
2043,12a_1242,Y,N,2-5*t+6*t^2-7*t^3+7*t^4-7*t^5+6*t^6-5*t^7+2*t^8
2044,12a_1243,Y,N,4-12*t+17*t^2-19*t^3+17*t^4-12*t^5+4*t^6
2045,12a_1244,Y,N,2-8*t+16*t^2-22*t^3+23*t^4-22*t^5+16*t^6-8*t^7+2*t^8
2046,12a_1245,Y,N,4-18*t+39*t^2-51*t^3+39*t^4-18*t^5+4*t^6
2047,12a_1246,Y,N,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
2048,12a_1247,Y,N,2-8*t+16*t^2-21*t^3+23*t^4-21*t^5+16*t^6-8*t^7+2*t^8
2049,12a_1248,Y,N,1-6*t+17*t^2-32*t^3+46*t^4-51*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10
2050,12a_1249,Y,N,1-6*t+17*t^2-32*t^3+46*t^4-53*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10
2051,12a_1250,Y,N,1-5*t+14*t^2-27*t^3+39*t^4-45*t^5+39*t^6-27*t^7+14*t^8-5*t^9+t^10
2052,12a_1251,Y,N,4-25*t+62*t^2-83*t^3+62*t^4-25*t^5+4*t^6
2053,12a_1252,Y,N,2-10*t+27*t^2-48*t^3+57*t^4-48*t^5+27*t^6-10*t^7+2*t^8
2054,12a_1253,Y,N,1-5*t+14*t^2-26*t^3+37*t^4-41*t^5+37*t^6-26*t^7+14*t^8-5*t^9+t^10
2055,12a_1254,Y,N,1-4*t+10*t^2-18*t^3+25*t^4-29*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
2056,12a_1255,Y,N,1-5*t+13*t^2-23*t^3+30*t^4-33*t^5+30*t^6-23*t^7+13*t^8-5*t^9+t^10
2057,12a_1256,Y,N,2-8*t+18*t^2-27*t^3+29*t^4-27*t^5+18*t^6-8*t^7+2*t^8
2058,12a_1257,Y,N,2-10*t+25*t^2-41*t^3+47*t^4-41*t^5+25*t^6-10*t^7+2*t^8
2059,12a_1258,Y,N,1-4*t+10*t^2-19*t^3+28*t^4-33*t^5+28*t^6-19*t^7+10*t^8-4*t^9+t^10
2060,12a_1259,Y,N,2-8*t+18*t^2-28*t^3+31*t^4-28*t^5+18*t^6-8*t^7+2*t^8
2061,12a_1260,Y,N,1-4*t+10*t^2-19*t^3+27*t^4-31*t^5+27*t^6-19*t^7+10*t^8-4*t^9+t^10
2062,12a_1261,Y,N,2-9*t+23*t^2-40*t^3+47*t^4-40*t^5+23*t^6-9*t^7+2*t^8
2063,12a_1262,Y,N,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
2064,12a_1263,Y,N,4-21*t+49*t^2-63*t^3+49*t^4-21*t^5+4*t^6
2065,12a_1264,Y,N,2-8*t+17*t^2-24*t^3+25*t^4-24*t^5+17*t^6-8*t^7+2*t^8
2066,12a_1265,Y,N,4-17*t+37*t^2-49*t^3+37*t^4-17*t^5+4*t^6
2067,12a_1266,Y,N,4-15*t+28*t^2-35*t^3+28*t^4-15*t^5+4*t^6
2068,12a_1267,Y,N,4-16*t+32*t^2-41*t^3+32*t^4-16*t^5+4*t^6
2069,12a_1268,Y,N,2-10*t+26*t^2-45*t^3+55*t^4-45*t^5+26*t^6-10*t^7+2*t^8
2070,12a_1269,Y,N,4-17*t+38*t^2-51*t^3+38*t^4-17*t^5+4*t^6
2071,12a_1270,Y,N,2-11*t+30*t^2-53*t^3+63*t^4-53*t^5+30*t^6-11*t^7+2*t^8
2072,12a_1271,Y,N,4-20*t+44*t^2-55*t^3+44*t^4-20*t^5+4*t^6
2073,12a_1272,Y,N,2-10*t+25*t^2-40*t^3+47*t^4-40*t^5+25*t^6-10*t^7+2*t^8
2074,12a_1273,Y,N,1-3*t+5*t^2-7*t^3+9*t^4-11*t^5+9*t^6-7*t^7+5*t^8-3*t^9+t^10
2075,12a_1274,Y,N,2-7*t+13*t^2-17*t^3+17*t^4-17*t^5+13*t^6-7*t^7+2*t^8
2076,12a_1275,Y,N,4-16*t+33*t^2-43*t^3+33*t^4-16*t^5+4*t^6
2077,12a_1276,Y,N,2-6*t+10*t^2-13*t^3+13*t^4-13*t^5+10*t^6-6*t^7+2*t^8
2078,12a_1277,Y,N,4-14*t+26*t^2-33*t^3+26*t^4-14*t^5+4*t^6
2079,12a_1278,Y,N,3-7*t+7*t^2-7*t^3+7*t^4-7*t^5+3*t^6
2080,12a_1279,Y,N,6-17*t+21*t^2-17*t^3+6*t^4
2081,12a_1280,Y,N,1-9*t+28*t^2-51*t^3+63*t^4-51*t^5+28*t^6-9*t^7+t^8
2082,12a_1281,Y,N,4-13*t+23*t^2-29*t^3+23*t^4-13*t^5+4*t^6
2083,12a_1282,Y,N,6-16*t+19*t^2-16*t^3+6*t^4
2084,12a_1283,Y,N,1-3*t+6*t^2-10*t^3+13*t^4-15*t^5+13*t^6-10*t^7+6*t^8-3*t^9+t^10
2085,12a_1284,Y,N,2-7*t+15*t^2-24*t^3+27*t^4-24*t^5+15*t^6-7*t^7+2*t^8
2086,12a_1285,Y,N,2-6*t+11*t^2-16*t^3+17*t^4-16*t^5+11*t^6-6*t^7+2*t^8
2087,12a_1286,Y,N,3-7*t+8*t^2-9*t^3+8*t^4-7*t^5+3*t^6
2088,12a_1287,Y,N,9-19*t+9*t^2
2089,12a_1288,Y,N,1-3*t+7*t^2-14*t^3+21*t^4-25*t^5+21*t^6-14*t^7+7*t^8-3*t^9+t^10
